auteur;titre;annee;nb_tokens_texte;Entite;Label;latitude;longitude;caractere_debut;caractere_fin;contexte_gauche;contexte_droit
DAUDET;petit-chose;année ;117009;Ah!;MISC;None ;None;297932;297935;"etrouvais partout. J’y pensais toujours, en travaillant, en dor-
mant. Sur tous mes cahiers, vous auriez vu de grands yeux dessinés
à la plume, avec des cils longs comme cela. C’était une obsession.

";" quand ma mère Jacques, l’œil brillant de plaisir, partait en
gambadant pour le passage du Saumon, avec un nœud de cravate
inédit, Dieu sait quelles envies folles j'avais de dégringoler l’escalier
der"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;297950;297957;" J’y pensais toujours, en travaillant, en dor-
mant. Sur tous mes cahiers, vous auriez vu de grands yeux dessinés
à la plume, avec des cils longs comme cela. C’était une obsession.

Ah! quand ma mère ";", l’œil brillant de plaisir, partait en
gambadant pour le passage du Saumon, avec un nœud de cravate
inédit, Dieu sait quelles envies folles j'avais de dégringoler l’escalier
derrière lui et de lui cr"
DAUDET;petit-chose;année ;117009;Saumon;LOC;44.3781777;2.0347954;298026;298032;"ous auriez vu de grands yeux dessinés
à la plume, avec des cils longs comme cela. C’était une obsession.

Ah! quand ma mère Jacques, l’œil brillant de plaisir, partait en
gambadant pour le passage du ";", avec un nœud de cravate
inédit, Dieu sait quelles envies folles j'avais de dégringoler l’escalier
derrière lui et de lui crier : «Attends-moil» Mais non! Quelque chose
au fond de moi-même m'avertiss"
DAUDET;petit-chose;année ;117009;Dieu;MISC;None ;None;298066;298070;"la plume, avec des cils longs comme cela. C’était une obsession.

Ah! quand ma mère Jacques, l’œil brillant de plaisir, partait en
gambadant pour le passage du Saumon, avec un nœud de cravate
inédit, ";" sait quelles envies folles j'avais de dégringoler l’escalier
derrière lui et de lui crier : «Attends-moil» Mais non! Quelque chose
au fond de moi-même m'avertissait que ce serait mal d’aller /à-bas,
"
DAUDET;petit-chose;année ;117009;Non!;MISC;None ;None;298338;298342;"re lui et de lui crier : «Attends-moil» Mais non! Quelque chose
au fond de moi-même m'avertissait que ce serait mal d’aller /à-bas,
et j'avais quand même le courage de rester à mon établi. et dire :
«";" merci, Jacques! je travaille.»

Cela dura quelque temps ainsi. À la longue, la Muse aidant, je
serais sans doute parvenu à chasser les yeux noirs de ma cervelle.
Malheureusement j'eus l’imprudence de"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;298350;298357;" lui crier : «Attends-moil» Mais non! Quelque chose
au fond de moi-même m'avertissait que ce serait mal d’aller /à-bas,
et j'avais quand même le courage de rester à mon établi. et dire :
«Non! merci, ";"! je travaille.»

Cela dura quelque temps ainsi. À la longue, la Muse aidant, je
serais sans doute parvenu à chasser les yeux noirs de ma cervelle.
Malheureusement j'eus l’imprudence de les revoir enc"
DAUDET;petit-chose;année ;117009;Muse;ORG;None ;None;298422;298426;"m'avertissait que ce serait mal d’aller /à-bas,
et j'avais quand même le courage de rester à mon établi. et dire :
«Non! merci, Jacques! je travaille.»

Cela dura quelque temps ainsi. À la longue, la ";" aidant, je
serais sans doute parvenu à chasser les yeux noirs de ma cervelle.
Malheureusement j'eus l’imprudence de les revoir encore une fois.
Ce fut fini! ma tête, mon cœur, tout y passa. Voici dan"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;298702;298709;"e.
Malheureusement j'eus l’imprudence de les revoir encore une fois.
Ce fut fini! ma tête, mon cœur, tout y passa. Voici dans quelles cir-
constances :

Depuis la confidence du bord de l’eau, ma mère ";" ne m'avait
plus parlé de ses amours; mais je voyais bien à son air que cela n'allait
pas comme il aurait voulu. Le dimanche, quand il revenait de chez
ee il était toujours triste. La nuit je l’entend"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;298978;298985;"ue cela n'allait
pas comme il aurait voulu. Le dimanche, quand il revenait de chez
ee il était toujours triste. La nuit je l’entendais soupirer, soupi-

. Si je lui demandais : « Qu est-ce que tu as, ";"?» Il me
réponiaie brusquement : « Je n'ai rien.» Mais je comprenais qu il
avait quelque chose, rien qu’au ton dont il me disait cela. Lui, si bon,
i patient, il avait maintenant avec moi des mouvemen"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;299355;299362;"intenant avec moi des mouvements d'humeur.
Quelquefois il me regardait comme si nous étions fâchés. Je me doutais
bien, vous pensez! qu’il y avait là-dessous quelque gros chagrin
d'amour ; mais comme ";" s’obstinait à ne pas m'en parler, je
n’osais pas en parler non plus. Pourtant, certain dimanche qu’il m'était
revenu plus sombre qu’à l'ordinaire, je voulus en avoir le cœur net.

— Voyons! Jacques, "
DAUDET;petit-chose;année ;117009;Voyons;PER;None ;None;299545;299551;"ais comme Jacques s’obstinait à ne pas m'en parler, je
n’osais pas en parler non plus. Pourtant, certain dimanche qu’il m'était
revenu plus sombre qu’à l'ordinaire, je voulus en avoir le cœur net.

— ";"! Jacques, qu’as-tu ? lui dis-je en lui prenant les mains.
Cela ne va donc pas, là-bas?

— Eh bien! non! cela ne va pas. répondit le pauvre garçon
d’un air découragé.

— Mais enfin, que se passe-t-il?"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;299553;299560;"e Jacques s’obstinait à ne pas m'en parler, je
n’osais pas en parler non plus. Pourtant, certain dimanche qu’il m'était
revenu plus sombre qu’à l'ordinaire, je voulus en avoir le cœur net.

— Voyons! ";", qu’as-tu ? lui dis-je en lui prenant les mains.
Cela ne va donc pas, là-bas?

— Eh bien! non! cela ne va pas. répondit le pauvre garçon
d’un air découragé.

— Mais enfin, que se passe-t-il? Est-ce q"
DAUDET;petit-chose;année ;117009;Eh bien!;MISC;None ;None;299642;299650;"certain dimanche qu’il m'était
revenu plus sombre qu’à l'ordinaire, je voulus en avoir le cœur net.

— Voyons! Jacques, qu’as-tu ? lui dis-je en lui prenant les mains.
Cela ne va donc pas, là-bas?

— ";" non! cela ne va pas. répondit le pauvre garçon
d’un air découragé.

— Mais enfin, que se passe-t-il? Est-ce que Pierrotte se serait
aperçu de quelque chose? Voudrait- il vous empêcher de vous
aimer ?"
DAUDET;petit-chose;année ;117009;Est;LOC;58.7523778;25.3319078;299752;299755;" Jacques, qu’as-tu ? lui dis-je en lui prenant les mains.
Cela ne va donc pas, là-bas?

— Eh bien! non! cela ne va pas. répondit le pauvre garçon
d’un air découragé.

— Mais enfin, que se passe-t-il? ";"-ce que Pierrotte se serait
aperçu de quelque chose? Voudrait- il vous empêcher de vous
aimer ?.…

— Oh! non! Daniel, ce n’est pas Pierrotte qui nous empêche...
C’est elle qui ne m’aime pas, qui ne m’"
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;299763;299772;"u’as-tu ? lui dis-je en lui prenant les mains.
Cela ne va donc pas, là-bas?

— Eh bien! non! cela ne va pas. répondit le pauvre garçon
d’un air découragé.

— Mais enfin, que se passe-t-il? Est-ce que ";" se serait
aperçu de quelque chose? Voudrait- il vous empêcher de vous
aimer ?.…

— Oh! non! Daniel, ce n’est pas Pierrotte qui nous empêche...
C’est elle qui ne m’aime pas, qui ne m’aimera jamais.

—"
DAUDET;petit-chose;année ;117009;Voudrait-;MISC;None ;None;299808;299817;".
Cela ne va donc pas, là-bas?

— Eh bien! non! cela ne va pas. répondit le pauvre garçon
d’un air découragé.

— Mais enfin, que se passe-t-il? Est-ce que Pierrotte se serait
aperçu de quelque chose? ";" il vous empêcher de vous
aimer ?.…

— Oh! non! Daniel, ce n’est pas Pierrotte qui nous empêche...
C’est elle qui ne m’aime pas, qui ne m’aimera jamais.

— Quelle folie, Jacques! Comment peux-tu savoi"
DAUDET;petit-chose;année ;117009;Oh!;MISC;None ;None;299856;299859;"cela ne va pas. répondit le pauvre garçon
d’un air découragé.

— Mais enfin, que se passe-t-il? Est-ce que Pierrotte se serait
aperçu de quelque chose? Voudrait- il vous empêcher de vous
aimer ?.…

— ";" non! Daniel, ce n’est pas Pierrotte qui nous empêche...
C’est elle qui ne m’aime pas, qui ne m’aimera jamais.

— Quelle folie, Jacques! Comment peux-tu savoir qu’elle ne

 

|

=

 

2 DEL CE

LA RO"
DAUDET;petit-chose;année ;117009;Daniel;PER;None ;None;299865;299871;"a pas. répondit le pauvre garçon
d’un air découragé.

— Mais enfin, que se passe-t-il? Est-ce que Pierrotte se serait
aperçu de quelque chose? Voudrait- il vous empêcher de vous
aimer ?.…

— Oh! non! ";", ce n’est pas Pierrotte qui nous empêche...
C’est elle qui ne m’aime pas, qui ne m’aimera jamais.

— Quelle folie, Jacques! Comment peux-tu savoir qu’elle ne

 

|

=

 

2 DEL CE

LA ROSE ROUGE ET "
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;299886;299895;"uvre garçon
d’un air découragé.

— Mais enfin, que se passe-t-il? Est-ce que Pierrotte se serait
aperçu de quelque chose? Voudrait- il vous empêcher de vous
aimer ?.…

— Oh! non! Daniel, ce n’est pas ";" qui nous empêche...
C’est elle qui ne m’aime pas, qui ne m’aimera jamais.

— Quelle folie, Jacques! Comment peux-tu savoir qu’elle ne

 

|

=

 

2 DEL CE

LA ROSE ROUGE ET LES YEUX NOIRS 155

PL d"
DAUDET;petit-chose;année ;117009;Jacques!;PER;None ;None;299987;299995;"çu de quelque chose? Voudrait- il vous empêcher de vous
aimer ?.…

— Oh! non! Daniel, ce n’est pas Pierrotte qui nous empêche...
C’est elle qui ne m’aime pas, qui ne m’aimera jamais.

— Quelle folie, ";" Comment peux-tu savoir qu’elle ne

 

|

=

 

2 DEL CE

LA ROSE ROUGE ET LES YEUX NOIRS 155

PL dd ot

 

 

 

t’aimera jamais. Lui as-tu dit que tu l’aimais, seulement? Non,
n'est-ce pas ?.… Eh b"
DAUDET;petit-chose;année ;117009;"DEL CE

LA ROSE ROUGE";MISC;None ;None;300046;300067;"er ?.…

— Oh! non! Daniel, ce n’est pas Pierrotte qui nous empêche...
C’est elle qui ne m’aime pas, qui ne m’aimera jamais.

— Quelle folie, Jacques! Comment peux-tu savoir qu’elle ne

 

|

=

 

2 ";" ET LES YEUX NOIRS 155

PL dd ot

 

 

 

t’aimera jamais. Lui as-tu dit que tu l’aimais, seulement? Non,
n'est-ce pas ?.… Eh bien! alors...

— Celui qu’elle aime n’a pas parlé ; il n’a pas eu besoin"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;300309;300316;"
t’aimera jamais. Lui as-tu dit que tu l’aimais, seulement? Non,
n'est-ce pas ?.… Eh bien! alors...

— Celui qu’elle aime n’a pas parlé ; il n’a pas eu besoin de parler
pour être aimé...

— Vraiment, ";", tu crois que le joueur de flûte ?.….

Jacques n’eut pas l’air d’entendre ma question.

— Celui qu’elle aime n’a pas parlé, dit-il pour la seconde fois.

Et je n’en pus savoir davantage.

Cette nuit-"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;300356;300363;", seulement? Non,
n'est-ce pas ?.… Eh bien! alors...

— Celui qu’elle aime n’a pas parlé ; il n’a pas eu besoin de parler
pour être aimé...

— Vraiment, Jacques, tu crois que le joueur de flûte ?.….

";" n’eut pas l’air d’entendre ma question.

— Celui qu’elle aime n’a pas parlé, dit-il pour la seconde fois.

Et je n’en pus savoir davantage.

Cette nuit-là, on ne dormit guère dans le clocher de Saint"
DAUDET;petit-chose;année ;117009;clocher de Saint-Germain;LOC;47.2964091;0.21491194719447299;300547;300571;"te ?.….

Jacques n’eut pas l’air d’entendre ma question.

— Celui qu’elle aime n’a pas parlé, dit-il pour la seconde fois.

Et je n’en pus savoir davantage.

Cette nuit-là, on ne dormit guère dans le ";".

Jacques passa presque tout le temps à la fenêtre à regarder les
étoiles en soupirant. Moi, je songeais : «Si j'allais /à-bas, voir les choses
de près. Après tout, Jacques peut se tromper. Mlle Pier"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;300574;300581;"l’air d’entendre ma question.

— Celui qu’elle aime n’a pas parlé, dit-il pour la seconde fois.

Et je n’en pus savoir davantage.

Cette nuit-là, on ne dormit guère dans le clocher de Saint-Germain.

";" passa presque tout le temps à la fenêtre à regarder les
étoiles en soupirant. Moi, je songeais : «Si j'allais /à-bas, voir les choses
de près. Après tout, Jacques peut se tromper. Mlle Pierrotte n’a
"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;300737;300744;"e dans le clocher de Saint-Germain.

Jacques passa presque tout le temps à la fenêtre à regarder les
étoiles en soupirant. Moi, je songeais : «Si j'allais /à-bas, voir les choses
de près. Après tout, ";" peut se tromper. Mlle Pierrotte n’a
sans doute pas compris tout ce qui tient d’amour dans les plis de
cette cravate. Puisque Jacques n’ose pas parler de sa passion, peut-
être je ferais bien d’en par"
DAUDET;petit-chose;année ;117009;Mlle Pierrotte;PER;None ;None;300762;300776;"t-Germain.

Jacques passa presque tout le temps à la fenêtre à regarder les
étoiles en soupirant. Moi, je songeais : «Si j'allais /à-bas, voir les choses
de près. Après tout, Jacques peut se tromper. ";" n’a
sans doute pas compris tout ce qui tient d’amour dans les plis de
cette cravate. Puisque Jacques n’ose pas parler de sa passion, peut-
être je ferais bien d’en parler pour lui... Oui, c’est cela "
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;300870;300877;"ngeais : «Si j'allais /à-bas, voir les choses
de près. Après tout, Jacques peut se tromper. Mlle Pierrotte n’a
sans doute pas compris tout ce qui tient d’amour dans les plis de
cette cravate. Puisque ";" n’ose pas parler de sa passion, peut-
être je ferais bien d’en parler pour lui... Oui, c’est cela : j'irai, je par-
lerai à cette jeune Philistine, et nous verrons.»

Le lendemain, sans avertir ma mè"
DAUDET;petit-chose;année ;117009;Philistine;PER;None ;None;301014;301024;"i tient d’amour dans les plis de
cette cravate. Puisque Jacques n’ose pas parler de sa passion, peut-
être je ferais bien d’en parler pour lui... Oui, c’est cela : j'irai, je par-
lerai à cette jeune ";", et nous verrons.»

Le lendemain, sans avertir ma mère Jacques, je mis ce beau projet
à exécution. Certes, Dieu m'est témoin qu’en allant là-bas je n'avais
aucune arrière-pensée. J’y allais pour Jacq"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;301080;301087;"ose pas parler de sa passion, peut-
être je ferais bien d’en parler pour lui... Oui, c’est cela : j'irai, je par-
lerai à cette jeune Philistine, et nous verrons.»

Le lendemain, sans avertir ma mère ";", je mis ce beau projet
à exécution. Certes, Dieu m'est témoin qu’en allant là-bas je n'avais
aucune arrière-pensée. J’y allais pour Jacques, rien que pour Jacques.
Pourtant, quand j’aperçus à l’angle"
DAUDET;petit-chose;année ;117009;Dieu;MISC;None ;None;301132;301136;"ien d’en parler pour lui... Oui, c’est cela : j'irai, je par-
lerai à cette jeune Philistine, et nous verrons.»

Le lendemain, sans avertir ma mère Jacques, je mis ce beau projet
à exécution. Certes, ";" m'est témoin qu’en allant là-bas je n'avais
aucune arrière-pensée. J’y allais pour Jacques, rien que pour Jacques.
Pourtant, quand j’aperçus à l’angle du passage du Saumon l’ancienne
maison Lalouette"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;301220;301227;"tine, et nous verrons.»

Le lendemain, sans avertir ma mère Jacques, je mis ce beau projet
à exécution. Certes, Dieu m'est témoin qu’en allant là-bas je n'avais
aucune arrière-pensée. J’y allais pour ";", rien que pour Jacques.
Pourtant, quand j’aperçus à l’angle du passage du Saumon l’ancienne
maison Lalouette avec ses peintures vertes et le Porcelaines et Cristaux
de la devanture, je sentis un lége"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;301243;301250;"

Le lendemain, sans avertir ma mère Jacques, je mis ce beau projet
à exécution. Certes, Dieu m'est témoin qu’en allant là-bas je n'avais
aucune arrière-pensée. J’y allais pour Jacques, rien que pour ";".
Pourtant, quand j’aperçus à l’angle du passage du Saumon l’ancienne
maison Lalouette avec ses peintures vertes et le Porcelaines et Cristaux
de la devanture, je sentis un léger battement de cœur qui"
DAUDET;petit-chose;année ;117009;Saumon;LOC;44.3781777;2.0347954;301302;301308;"u projet
à exécution. Certes, Dieu m'est témoin qu’en allant là-bas je n'avais
aucune arrière-pensée. J’y allais pour Jacques, rien que pour Jacques.
Pourtant, quand j’aperçus à l’angle du passage du ";" l’ancienne
maison Lalouette avec ses peintures vertes et le Porcelaines et Cristaux
de la devanture, je sentis un léger battement de cœur qui aurait dû
m'avertir… J’entrai. Le magasin était désert; d"
DAUDET;petit-chose;année ;117009;Lalouette;PER;None ;None;301327;301336;"tes, Dieu m'est témoin qu’en allant là-bas je n'avais
aucune arrière-pensée. J’y allais pour Jacques, rien que pour Jacques.
Pourtant, quand j’aperçus à l’angle du passage du Saumon l’ancienne
maison ";" avec ses peintures vertes et le Porcelaines et Cristaux
de la devanture, je sentis un léger battement de cœur qui aurait dû
m'avertir… J’entrai. Le magasin était désert; dans le fond, l’homme-
flûte "
DAUDET;petit-chose;année ;117009;Porcelaines;LOC;-20.9531417;55.6220034;301369;301380;" je n'avais
aucune arrière-pensée. J’y allais pour Jacques, rien que pour Jacques.
Pourtant, quand j’aperçus à l’angle du passage du Saumon l’ancienne
maison Lalouette avec ses peintures vertes et le ";" et Cristaux
de la devanture, je sentis un léger battement de cœur qui aurait dû
m'avertir… J’entrai. Le magasin était désert; dans le fond, l’homme-
flûte prenait sa nourriture; même en mangeant il g"
DAUDET;petit-chose;année ;117009;"Cristaux
de la devanture";ORG;None ;None;301384;301408;"une arrière-pensée. J’y allais pour Jacques, rien que pour Jacques.
Pourtant, quand j’aperçus à l’angle du passage du Saumon l’ancienne
maison Lalouette avec ses peintures vertes et le Porcelaines et ";", je sentis un léger battement de cœur qui aurait dû
m'avertir… J’entrai. Le magasin était désert; dans le fond, l’homme-
flûte prenait sa nourriture; même en mangeant il gardait son instru-
ment sur "
DAUDET;petit-chose;année ;117009;Camille;PER;None ;None;301636;301643;"nt de cœur qui aurait dû
m'avertir… J’entrai. Le magasin était désert; dans le fond, l’homme-
flûte prenait sa nourriture; même en mangeant il gardait son instru-
ment sur la nappe près de lui. «(Que ";" puisse hésiter entre cette
flûte ambulante et ma mère Jacques, voilà qui n’est pas possible... me
disais-je tout en montant. Enfin, nous allons voir...»

Je trouvai Pierrotte à table avec sa fille et"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;301698;301705;" désert; dans le fond, l’homme-
flûte prenait sa nourriture; même en mangeant il gardait son instru-
ment sur la nappe près de lui. «(Que Camille puisse hésiter entre cette
flûte ambulante et ma mère ";", voilà qui n’est pas possible... me
disais-je tout en montant. Enfin, nous allons voir...»

Je trouvai Pierrotte à table avec sa fille et la dame de grand mérite.
Les yeux noirs n'étaient pas là fort"
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;301809;301818;"a nappe près de lui. «(Que Camille puisse hésiter entre cette
flûte ambulante et ma mère Jacques, voilà qui n’est pas possible... me
disais-je tout en montant. Enfin, nous allons voir...»

Je trouvai ";" à table avec sa fille et la dame de grand mérite.
Les yeux noirs n'étaient pas là fort heureusement. Quand j’entrai, il
y eut une exclamation de surprise. «Enfin, le voilà! s’écria le bon
Pierrotte d"
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;302007;302016;"i Pierrotte à table avec sa fille et la dame de grand mérite.
Les yeux noirs n'étaient pas là fort heureusement. Quand j’entrai, il
y eut une exclamation de surprise. «Enfin, le voilà! s’écria le bon
";" de sa voix de tonnerre. C’est bien le cas de le dire... Il va
prendre le café avec nous.» On me fit place. La dame de grand mérite
alla me chercher une belle tasse à fleurs d’or, et je m'assis à côté"
DAUDET;petit-chose; année;117009;Mie Pierrotte;LOC;None;None;302220;302233;"sa voix de tonnerre. C’est bien le cas de le dire... Il va
prendre le café avec nous.» On me fit place. La dame de grand mérite
alla me chercher une belle tasse à fleurs d’or, et je m'assis à côté de
";"…

Elle était très gentille ce jour-là, Mile Pierrotte. Dans ses cheveux,
un peu au-dessus de l’oreille, — ce n’est pluslà qu’on les place aujour-
d’hui, — elle avait mis une petite rose rouge, mais s"
DAUDET;petit-chose; année;117009;Mile Pierrotte;LOC;None;None;302273;302287;"Il va
prendre le café avec nous.» On me fit place. La dame de grand mérite
alla me chercher une belle tasse à fleurs d’or, et je m'assis à côté de
Mie Pierrotte…

Elle était très gentille ce jour-là, ";". Dans ses cheveux,
un peu au-dessus de l’oreille, — ce n’est pluslà qu’on les place aujour-
d’hui, — elle avait mis une petite rose rouge, mais si rouge, Si rouge...
Entre nous, je crois que cette pe"
DAUDET;petit-chose;année ;117009;Si rouge;MISC;None ;None;302442;302450;"tait très gentille ce jour-là, Mile Pierrotte. Dans ses cheveux,
un peu au-dessus de l’oreille, — ce n’est pluslà qu’on les place aujour-
d’hui, — elle avait mis une petite rose rouge, mais si rouge, ";"...
Entre nous, je crois que cette petite rose rouge était fée, tellement elle

  

RS CR — dé

rit SSP PE rm

go

ER

RER

—

156 LE PETIT CHOSE

sr

 

 

 

ES

embellissait la petite Philistine. "
DAUDET;petit-chose;année ;117009;RS CR;MISC;None ;None;302535;302540;"e, — ce n’est pluslà qu’on les place aujour-
d’hui, — elle avait mis une petite rose rouge, mais si rouge, Si rouge...
Entre nous, je crois que cette petite rose rouge était fée, tellement elle

  

";" — dé

rit SSP PE rm

go

ER

RER

—

156 LE PETIT CHOSE

sr

 

 

 

ES

embellissait la petite Philistine. «Ah ça! monsieur Daniel, me dit
Pierrotte avec un bon gros rire affectueux, c’est donc fin"
DAUDET;petit-chose;année ;117009;"SSP PE rm

go

ER

RER

—

156 LE PETIT";ORG;None ;None;302551;302590;"uslà qu’on les place aujour-
d’hui, — elle avait mis une petite rose rouge, mais si rouge, Si rouge...
Entre nous, je crois que cette petite rose rouge était fée, tellement elle

  

RS CR — dé

rit ";" CHOSE

sr

 

 

 

ES

embellissait la petite Philistine. «Ah ça! monsieur Daniel, me dit
Pierrotte avec un bon gros rire affectueux, c’est donc fini, vous ne
voulez donc plus venir nous voir!» … J’"
DAUDET;petit-chose;année ;117009;Philistine;LOC;43.6448925;-79.4159798;302638;302648;"ge, Si rouge...
Entre nous, je crois que cette petite rose rouge était fée, tellement elle

  

RS CR — dé

rit SSP PE rm

go

ER

RER

—

156 LE PETIT CHOSE

sr

 

 

 

ES

embellissait la petite ";". «Ah ça! monsieur Daniel, me dit
Pierrotte avec un bon gros rire affectueux, c’est donc fini, vous ne
voulez donc plus venir nous voir!» … J’essayai de m’excuser et de
parler de mes travaux littérair"
DAUDET;petit-chose;année ;117009;Daniel;PER;None ;None;302667;302673;"e crois que cette petite rose rouge était fée, tellement elle

  

RS CR — dé

rit SSP PE rm

go

ER

RER

—

156 LE PETIT CHOSE

sr

 

 

 

ES

embellissait la petite Philistine. «Ah ça! monsieur ";", me dit
Pierrotte avec un bon gros rire affectueux, c’est donc fini, vous ne
voulez donc plus venir nous voir!» … J’essayai de m’excuser et de
parler de mes travaux littéraires. «Oui, oui je connais "
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;302682;302691;"te petite rose rouge était fée, tellement elle

  

RS CR — dé

rit SSP PE rm

go

ER

RER

—

156 LE PETIT CHOSE

sr

 

 

 

ES

embellissait la petite Philistine. «Ah ça! monsieur Daniel, me dit
";" avec un bon gros rire affectueux, c’est donc fini, vous ne
voulez donc plus venir nous voir!» … J’essayai de m’excuser et de
parler de mes travaux littéraires. «Oui, oui je connais ça, le quartier
La"
DAUDET;petit-chose;année ;117009;Latin;MISC;None ;None;302889;302894;"te avec un bon gros rire affectueux, c’est donc fini, vous ne
voulez donc plus venir nous voir!» … J’essayai de m’excuser et de
parler de mes travaux littéraires. «Oui, oui je connais ça, le quartier
";".» fit le Cévenol. Et il se mit à rire de plus belle en regardant la
dame de grand mérite qui toussotait hem! hem! d’un air entendu et
m'envoyait des coups de pied sous la table. Pour ces braves gens,"
DAUDET;petit-chose;année ;117009;Cévenol;MISC;None ;None;302904;302911;"gros rire affectueux, c’est donc fini, vous ne
voulez donc plus venir nous voir!» … J’essayai de m’excuser et de
parler de mes travaux littéraires. «Oui, oui je connais ça, le quartier
Latin.» fit le ";". Et il se mit à rire de plus belle en regardant la
dame de grand mérite qui toussotait hem! hem! d’un air entendu et
m'envoyait des coups de pied sous la table. Pour ces braves gens,
quartier Latin, "
DAUDET;petit-chose;année ;117009;Latin;MISC;None ;None;303104;303109;"Cévenol. Et il se mit à rire de plus belle en regardant la
dame de grand mérite qui toussotait hem! hem! d’un air entendu et
m'envoyait des coups de pied sous la table. Pour ces braves gens,
quartier ";", cela voulait dire orgies, violons, masques, pétards, pots
cassés, nuits folles et le reste. Ah! si je leur avais conté ma vie de céno-
bite dans le clocher de Saint-Germain, je les aurais fort étonn"
DAUDET;petit-chose;année ;117009;Ah!;MISC;None ;None;303203;303206;" hem! d’un air entendu et
m'envoyait des coups de pied sous la table. Pour ces braves gens,
quartier Latin, cela voulait dire orgies, violons, masques, pétards, pots
cassés, nuits folles et le reste. ";" si je leur avais conté ma vie de céno-
bite dans le clocher de Saint-Germain, je les aurais fort étonnés. Mais,
vous savez! quand on est jeune, on n’est pas fâché de passer pour un
mauvais sujet. Dev"
DAUDET;petit-chose;année ;117009;clocher de Saint-Germain;LOC;47.2964091;0.21491194719447299;303259;303283;"ous la table. Pour ces braves gens,
quartier Latin, cela voulait dire orgies, violons, masques, pétards, pots
cassés, nuits folles et le reste. Ah! si je leur avais conté ma vie de céno-
bite dans le ";", je les aurais fort étonnés. Mais,
vous savez! quand on est jeune, on n’est pas fâché de passer pour un
mauvais sujet. Devant les accusations de Pierrotte je prenais un petit
air modeste, et je ne me"
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;303429;303438;" ma vie de céno-
bite dans le clocher de Saint-Germain, je les aurais fort étonnés. Mais,
vous savez! quand on est jeune, on n’est pas fâché de passer pour un
mauvais sujet. Devant les accusations de ";" je prenais un petit
air modeste, et je ne me défendais que faiblement : «Mais non, mais
non! je vous assure. Ce n’est pas ce que vous croyez.» Jacques aurait
bien ri de me voir.

Comme nous achevions"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;303582;303589;"ur un
mauvais sujet. Devant les accusations de Pierrotte je prenais un petit
air modeste, et je ne me défendais que faiblement : «Mais non, mais
non! je vous assure. Ce n’est pas ce que vous croyez.» ";" aurait
bien ri de me voir.

Comme nous achevions de prendre le café, un petit air de flûte
se fit entendre dans la cour. C'était Pierrotte qu’on appelait au magasin.
À peine eut-il le dos tourné, la "
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;303719;303728;"n, mais
non! je vous assure. Ce n’est pas ce que vous croyez.» Jacques aurait
bien ri de me voir.

Comme nous achevions de prendre le café, un petit air de flûte
se fit entendre dans la cour. C'était ";" qu’on appelait au magasin.
À peine eut-il le dos tourné, la dame de grand mérite s’en alla à son
tour à l'office faire un cinq cents avec la cuisinière. Entre nous, je
crois que son plus grand mérite"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;304119;304126;"nd mérite, à cette dame-là, c'était de tripoter les
cartes fort habilement...

Quand je vis qu’on me laissait seul avec la petite rose rouge, je
pensai : « Voilà le moment!» et j'avais déjà le nom de ";" sur les
lèvres ; mais Mlle Pierrotte ne me donna pas le temps de parler. A
voix basse, sans me regarder, elle me dit tout à coup : «Est-ce que
c’est Mile Coucou-Blanc qui vous empêche de venir chez v"
DAUDET;petit-chose;année ;117009;Mlle Pierrotte;PER;None ;None;304149;304163;"était de tripoter les
cartes fort habilement...

Quand je vis qu’on me laissait seul avec la petite rose rouge, je
pensai : « Voilà le moment!» et j'avais déjà le nom de Jacques sur les
lèvres ; mais ";" ne me donna pas le temps de parler. A
voix basse, sans me regarder, elle me dit tout à coup : «Est-ce que
c’est Mile Coucou-Blanc qui vous empêche de venir chez vos amis ?»
D'abord je crus qu’elle ri"
